Q102124,occupation,actor
Q102124,occupation,film actor
Q102124,occupation,film producer
Q102124,occupation,stage actor
Q102124,occupation,television actor
Q102124,occupation,voice actor
Q102124,place of birth,New York City
Q102124,sex,female
Q102124,spouse,Jim Simpson
Q102124,work started,1977-01-01
Q10218,alma mater,Harvard University
Q10218,alma mater,Rollins College
Q10218,alma mater,Trinity College
Q10218,date of birth,1970-06-19
Q10218,is member of,Indian National Congress
Q10218,knows language,Hindi
Q10218,nick name,RaGa
Q10218,occupation,politician
Q10218,place of birth,New Delhi
Q10218,sex,male
Q102200,alma mater,Eötvös Loránd University
Q102200,alma mater,Godollo University of Agricultural Sciences
Q102200,date of birth,1922-02-10
Q102200,date of death,2015-10-06
Q102200,is member of,Alliance of Free Democrats
Q102200,knows language,English
Q102200,knows language,Hungarian
Q102200,occupation,poet lawyer
Q102200,occupation,politician
Q102200,occupation,translator
Q102200,occupation,writer
Q102200,place of birth,Budapest
Q102200,place of death,Budapest
Q102200,sex,male
Q1022064,alma mater,Waseda University
Q1022064,date of birth,1898-12-11
Q1022064,date of death,1972-10-04
Q1022064,occupation,singer
Q1022064,place of birth,Akita
Q1022064,sex,male
Q1022071,date of birth,1932-03-18
Q1022071,date of death,2008-10-27
Q1022071,occupation,actor
Q1022071,occupation,singer
Q1022071,place of birth,Matsuyama, Miyagi
Q1022071,place of death,Tokyo
Q1022071,sex,male
Q1022480,date of birth,1870-09-05
Q1022480,date of death,1932-05-26
Q1022480,is member of,Republican Party
Q1022480,knows language,English
Q1022480,occupation,lawyer
Q1022480,occupation,politician
Q1022480,place of birth,Falls City
Q1022480,place of death,Lincoln
Q1022480,sex,male
Q1022579,alma mater,University of Iowa College of Law
Q1022579,alma mater,University of Northern Iowa
Q1022579,date of birth,1875-03-13
Q1022579,date of death,1943-11-01
Q1022579,is member of,Republican Party
Q1022579,knows language,English
Q1022579,occupation,lawyer
Q1022579,occupation,politician
Q1022579,place of birth,Collinsville
Q1022579,place of death,Washington, D.C.
Q1022579,sex,male
Q102297,alma mater,University of Halle-Wittenberg
Q102297,date of birth,1807-04-30
Q102297,date of death,1870-04-13
Q102297,occupation,revolutionary
Q102297,occupation,theologian
Q102297,occupation,writer
Q102297,place of birth,Stendal
Q102297,place of death,Rochester
Q102297,sex,male
Q102320,alma mater,Ludwig Maximilian University of Munich
Q102320,date of birth,1860-09-09
Q102320,date of death,1929-08-04
Q102320,is member of,Bavarian Peoples Party
Q102320,knows language,German
Q102320,occupation,politician
Q102320,place of birth,Offenbach an der Queich
Q102320,place of death,Munich
Q102320,sex,male
Q102341,alma mater,University of Texas at Austin
Q102341,alma mater,W. B. Ray High School
Q102341,date of birth,1947-02-02
Q102341,date of death,2009-06-25
Q102341,knows language,English
Q102341,occupation,artist
Q102341,occupation,film actor
Q102341,occupation,film producer
Q102341,occupation,model
Q102341,occupation,stage actor
Q102341,occupation,television actor
Q102341,occupation,visual artist
Q102341,place of birth,Corpus Christi
Q102341,place of death,Santa Monica
Q102341,religion,Catholicism
Q102341,sex,female
Q102341,spouse,Lee Majors
Q102341,work started,1969-01-01
Q10240,alma mater,Elphinstone College
Q10240,date of birth,1825-09-04
Q10240,date of death,1917-06-30
Q10240,is member of,Indian National Congress
Q10240,knows language,Gujarati
Q10240,occupation,economist
Q10240,occupation,politician
Q10240,occupation,university teacher
Q10240,place of birth,Mumbai
Q10240,place of death,Mumbai
Q10240,religion,Zoroastrianism
Q10240,sex,male
Q102462,alma mater,Mercersburg Academy
Q102462,alma mater,Princeton University
Q102462,date of birth,1908-05-20
Q102462,date of death,1997-07-02
Q102462,is member of,Republican Party
Q102462,knows language,English
Q102462,occupation,aviator
Q102462,occupation,character actor
Q102462,occupation,film actor
Q102462,occupation,military officer
Q102462,occupation,military personnel
Q102462,occupation,poet
Q102462,occupation,screenwriter
Q102462,occupation,stage actor
Q102462,occupation,television actor
Q102462,occupation,television director
Q102462,occupation,voice actor
Q102462,place of birth,Pennsylvania
Q102462,place of death,Beverly Hills
Q102462,religion,Presbyerianism
Q102462,sex,male
Q102462,spouse,Gloria Hatrick McLean
Q102462,work started,1935-01-01
Q102498,date of birth,1952-10-08
Q102498,is member of,Free Democratic Party
Q102498,knows language,German
Q102498,native language,German
Q102498,occupation,politician
Q102498,place of birth,Osnabrück
Q102498,sex,female
Q1025419,alma mater,University of Pennsylvania
Q1025419,date of birth,1772-01-04
Q1025419,date of death,1824-06-10
Q1025419,is member of,Democratic-Republican Party
Q1025419,knows language,English
Q1025419,occupation,diplomat
Q1025419,occupation,lawyer
Q1025419,occupation,politician
Q1025419,place of birth,Dover
Q1025419,place of death,Buenos Aires
Q1025419,sex,male
Q102551,alma mater,Hillhouse High School
Q102551,date of birth,1917-01-24
Q102551,date of death,2012-07-08
Q102551,is member of,Republican Party
Q102551,knows language,English
Q102551,occupation,actor
Q102551,occupation,character actor
Q102551,occupation,film actor
Q102551,occupation,military officer
Q102551,occupation,television actor
Q102551,occupation,voice actor
Q102551,place of birth,Hamden
Q102551,place of death,Los Angeles
Q102551,sex,male
Q102551,spouse,Ethel Merman
Q102551,spouse,Katy Jurado
Q102551,spouse,Tova Traesnaes
Q1026508,date of birth,1841-01-08
Q1026508,date of death,1922-07-23
Q1026508,knows language,English
Q1026508,occupation,politician
Q1026508,sex,male
Q1026525,alma mater,Miami University
Q1026525,alma mater,University of Cincinnati
Q1026525,date of birth,1808-04-16
Q1026525,date of death,1864-01-07
Q1026525,is member of,Republican Party
Q1026525,knows language,English
Q1026525,occupation,judge
Q1026525,occupation,lawyer
Q1026525,occupation,politician
Q1026525,place of birth,Boston
Q1026525,place of death,Indianapolis
Q1026525,sex,male
Q102672,date of birth,1962-06-24
Q102672,knows language,German
Q102672,occupation,actor
Q102672,occupation,writer
Q102672,place of birth,Munich
Q102672,sex,female
Q1026930,alma mater,Eton College
Q1026930,alma mater,Trinity College
Q1026930,date of birth,1842-10-27
Q1026930,date of death,1922-06-09
Q1026930,is member of,Liberal Party
Q1026930,knows language,English
Q1026930,occupation,cricketer
Q1026930,occupation,politician
Q1026930,place of birth,Stourbridge
Q1026930,place of death,Stourbridge
Q1026930,sex,male
Q102711,alma mater,Actors Studio
Q102711,alma mater,Helix High School
Q102711,alma mater,Kansas City Art Institute
Q102711,date of birth,1936-05-17
Q102711,date of death,2010-05-29
Q102711,is member of,Republican Party
Q102711,knows language,English
Q102711,occupation,actor
Q102711,occupation,artist
Q102711,occupation,character actor
Q102711,occupation,cineast
Q102711,occupation,film actor
Q102711,occupation,film director
Q102711,occupation,painter
Q102711,occupation,photographer
Q102711,occupation,screenwriter
Q102711,occupation,television actor
Q102711,occupation,visual artist
Q102711,occupation,voice actor
Q102711,occupation,writer
Q102711,place of birth,Dodge City
Q102711,place of death,Venice
Q102711,sex,male
Q102711,spouse,Brooke Hayward
Q102711,spouse,Daria Halprin
Q102711,spouse,Katherine LaNasa
Q102711,spouse,Michelle Phillips
Q102711,work started,1955-01-01
Q1027372,date of birth,1849-06-20
Q1027372,date of death,1902-03-26
Q1027372,is member of,Democratic Party
Q1027372,knows language,English
Q1027372,occupation,lawyer
Q1027372,occupation,politician
Q1027372,place of birth,Auburn
Q1027372,place of death,Yonkers
Q1027372,sex,male
Q1027376,date of birth,1812-08-15
Q1027376,date of death,1886-12-28
Q1027376,is member of,Democratic Party
Q1027376,knows language,English
Q1027376,occupation,lawyer
Q1027376,occupation,politician
Q1027376,place of birth,Baltimore
Q1027376,place of death,Baltimore
Q1027376,sex,male
Q1027431,alma mater,Harvard University
Q1027431,alma mater,Phillips Exeter Academy
Q1027431,alma mater,Stanford University
Q1027431,date of birth,1939-09-22
Q1027431,is member of,Democratic Party
Q1027431,knows language,English
Q1027431,occupation,politician
Q1027431,place of birth,Santa Fe
Q1027431,sex,male
Q1027455,date of birth,1878-02-01
Q1027455,date of death,1950-12-21
Q1027455,is member of,Democratic Party
Q1027455,knows language,English
Q1027455,occupation,politician
Q1027455,place of birth,Bakerville
Q1027455,place of death,Falls Church
Q1027455,sex,female
Q1027455,spouse,Thaddeus H. Caraway
Q1027542,date of birth,1987-12-29
Q1027542,occupation,association football player
Q1027542,place of birth,Stoke-on-Trent
Q1027542,sex,male
Q102760,date of birth,1954-04-22
Q102760,is member of,Social Democratic Party of Germany
Q102760,knows language,German
Q102760,native language,German
Q102760,occupation,politician
Q102760,place of birth,Dortmund
Q102760,sex,female
Q102802,date of birth,1902-05-25
Q102802,date of death,1983-05-24
Q102802,knows language,German
Q102802,occupation,actor
Q102802,occupation,film actor
Q102802,occupation,stage actor
Q102802,place of birth,Stuttgart
Q102802,place of death,Munich
Q102802,sex,female
Q102802,spouse,Fred Louis Lerch
Q102813,alma mater,YMCA
Q102813,date of birth,1920-07-11
Q102813,date of death,1985-10-10
Q102813,occupation,actor
Q102813,occupation,film actor
Q102813,occupation,musician
Q102813,occupation,photographer
Q102813,occupation,stage actor
Q102813,occupation,television director
Q102813,occupation,writer
Q102813,place of birth,Vladivostok
Q102813,place of death,New York City
Q102813,sex,male
Q102813,spouse,Virginia Gilmore
Q1028303,date of birth,1938-05-28
Q1028303,date of death,2012-07-03
Q1028303,occupation,actor
Q1028303,occupation,puppeteer
Q1028303,place of birth,Budapest
Q1028303,sex,male
Q10287,alma mater,Pantheon-Sorbonne University
Q10287,date of birth,1962-08-13
Q10287,is member of,Socialist Party
Q10287,knows language,Catalan
Q10287,knows language,French
Q10287,knows language,Italian
Q10287,knows language,Spanish
Q10287,native language,Spanish
Q10287,occupation,politician
Q10287,place of birth,Barcelona
Q10287,religion,Catholic Church
Q10287,sex,male
Q10287,spouse,Anne Gravoin
Q10291543,date of birth,1897-08-28
Q10291543,date of death,1979-01-27
Q10291543,occupation,actor
Q10291543,place of birth,Chicago
Q10291543,place of death,Los Angeles
Q10291543,sex,female
Q10291543,spouse,Alan Hale
Q1029394,date of birth,1868-08-13
Q1029394,date of death,1943-12-04
Q1029394,occupation,engineer
Q1029394,occupation,entrepreneur
Q1029394,occupation,politician
Q1029394,place of birth,Ivrea
Q1029394,place of death,Biella
Q1029394,sex,male
Q1029527,alma mater,Arkansas Tech University
Q1029527,alma mater,secondary school
Q1029527,date of birth,1957-02-18
Q1029527,is member of,Republican Party
Q1029527,knows language,English
Q1029527,occupation,business executive
Q1029527,occupation,consultant
Q1029527,occupation,politician
Q1029527,place of birth,Russellville
Q1029527,sex,male
Q10296812,alma mater,Josef Korbel School of International Studies
Q10296812,alma mater,San Francisco State University
Q10296812,date of birth,1960-01-07
Q10296812,occupation,diplomat
Q10296812,occupation,minister
Q10296812,occupation,politician
Q10296812,place of birth,Tehran
Q10296812,religion,Islam
Q10296812,sex,male
Q102992,date of birth,1957-08-01
Q102992,is member of,Christian Democratic Union
Q102992,knows language,German
Q102992,native language,German
Q102992,occupation,politician
Q102992,place of birth,Königstein
Q102992,religion,Lutheranism
Q102992,sex,male
Q102992,spouse,t895900633
Q1029982,date of birth,1963-11-21
Q1029982,occupation,association football manager
Q1029982,occupation,association football player
Q1029982,place of birth,Apeldoorn
Q1029982,sex,male
Q1030483,date of birth,1834-11-07
Q1030483,date of death,1901-01-08
Q1030483,is member of,Democratic Party
Q1030483,knows language,English
Q1030483,occupation,politician
Q1030483,place of birth,Jackson County
Q1030483,sex,male
Q1030639,date of birth,1949-04-18
Q1030639,occupation,NASCAR team owner
Q1030639,occupation,racing driver
Q1030639,place of birth,Elmira
Q1030639,sex,male
Q103114,alma mater,Institut National Agronomique Paris-Grignon
Q103114,alma mater,Louis Lumière College
Q103114,alma mater,Lycée Chaptal
Q103114,date of birth,1956-02-26
Q103114,knows language,French
Q103114,native language,French
Q103114,occupation,actor
Q103114,occupation,essayist
Q103114,occupation,film director
Q103114,occupation,novelist
Q103114,occupation,poet
Q103114,occupation,science fiction writer
Q103114,occupation,screenwriter
Q103114,occupation,songwriter
Q103114,occupation,writer
Q103114,place of birth,Saint-Pierre
Q103114,sex,male
Q10314289,is located in,Peoples Republic of China
Q1031452,date of birth,1885-04-19
Q1031452,date of death,1972-10-08
Q1031452,occupation,actor
Q1031452,place of birth,Nové Zámky
Q1031452,place of death,Budapest
Q1031452,sex,male
Q1031452,spouse,Lili Berky
Q103153,date of birth,1873-01-13
Q103153,date of death,1934-11-12
Q103153,knows language,German
Q103153,occupation,association football player
Q103153,occupation,journalist
Q103153,place of birth,Berlin
Q103153,place of death,Montreux
Q103153,sex,male
Q103157,alma mater,Thousand Oaks High School
Q103157,date of birth,1951-03-17
Q103157,is member of,Libertarian Party
Q103157,knows language,English
Q103157,occupation,actor
Q103157,occupation,baseball player
Q103157,occupation,film actor
Q103157,occupation,film producer
Q103157,occupation,screenwriter
Q103157,occupation,television actor
Q103157,place of birth,Springfield
Q103157,sex,male
Q103157,spouse,Season Hubley
Q103157,work started,1963-01-01
Q1031985,date of birth,1907-03-03
Q1031985,date of death,1952-05-09
Q1031985,occupation,bandleader
Q1031985,occupation,boxer
Q1031985,occupation,film actor
Q1031985,occupation,jockey
Q1031985,occupation,stage actor
Q1031985,place of birth,New York City
Q1031985,place of death,New York City
Q1031985,sex,male
Q10327831,alma mater,Northwestern University
Q10327831,date of birth,1844-05-27
Q10327831,date of death,1920-07-22
Q10327831,occupation,feminist
Q10327831,occupation,suffragette
Q10327831,place of birth,Greenfield
Q10327831,place of death,Indianapolis
Q10327831,sex,female
Q10327831,spouse,Edwin W. Thompson
Q10327831,spouse,Theodore Lovett Sewall
Q103285,alma mater,Complutense University of Madrid
Q103285,alma mater,University of Zaragoza
Q103285,date of birth,1853-01-28
Q103285,date of death,1895-05-19
Q103285,knows language,Spanish
Q103285,occupation,essayist
Q103285,occupation,journalist
Q103285,occupation,linguist
Q103285,occupation,painter
Q103285,occupation,poet
Q103285,occupation,politician
Q103285,occupation,revolutionary
Q103285,occupation,soldier
Q103285,occupation,translator
Q103285,occupation,writer
Q103285,place of birth,Havana
Q103285,place of death,Oriente Province
Q103285,sex,male
Q103285,spouse,María del Carmen de Zayas-Bazán e Hidalgo
Q1032967,alma mater,Columbia Law School
Q1032967,date of birth,1857-05-04
Q1032967,date of death,1907-11-25
Q1032967,is member of,Democratic Party
Q1032967,knows language,English
Q1032967,occupation,judge
Q1032967,occupation,lawyer
Q1032967,occupation,politician
Q1032967,place of birth,New York City
Q1032967,sex,male
Q1033016,alma mater,Bedford High School
Q1033016,alma mater,Cuyahoga Community College
Q1033016,date of birth,1966-08-14
Q1033016,knows language,English
Q1033016,occupation,actor
Q1033016,occupation,beauty pageant contestant
Q1033016,occupation,film actor
Q1033016,occupation,model
Q1033016,occupation,television actor
Q1033016,occupation,television producer
Q1033016,occupation,voice actor
Q1033016,place of birth,Cleveland
Q1033016,sex,female
Q1033016,spouse,Olivier Martinez
Q1033016,work started,1989-01-01
Q1033225,date of birth,1839-01-27
Q1033225,date of death,1914-09-21
Q1033225,is member of,Republican Party
Q1033225,knows language,English
Q1033225,occupation,politician
Q1033225,place of birth,New York City
Q1033225,place of death,North Salem
Q1033225,sex,male
Q1033235,alma mater,Columbia Law School
Q1033235,alma mater,Columbia University
Q1033235,date of birth,1870-07-10
Q1033235,date of death,1961-03-24
Q1033235,is member of,Democratic Party
Q1033235,knows language,English
Q1033235,occupation,judge
Q1033235,occupation,lawyer
Q1033235,occupation,politician
Q1033235,place of birth,Brooklyn
Q1033235,place of death,Brooklyn
Q1033235,sex,male
Q1033303,alma mater,Wageningen University & Research
Q1033303,date of birth,1966-03-29
Q1033303,is member of,Labour Party
Q1033303,knows language,Dutch
Q1033303,native language,Dutch
Q1033303,occupation,economist
Q1033303,occupation,industrial engineer
Q1033303,occupation,politician
Q1033303,place of birth,Eindhoven
Q1033303,religion,Catholicism
Q1033303,sex,male
Q1033351,alma mater,Eton College
Q1033351,alma mater,High Wycombe
Q1033351,alma mater,Kings College
Q1033351,alma mater,Royal Grammar School
Q1033351,date of birth,1606-03-03
Q1033351,date of death,1687-10-21
Q1033351,knows language,English
Q1033351,native language,English
Q1033351,occupation,poet
Q1033351,occupation,politician
Q1033351,occupation,writer
Q1033351,place of birth,Coleshill, Buckinghamshire
Q1033351,place of death,Beaconsfield
Q1033351,sex,male
Q103336,date of birth,1943-05-31
Q103336,is member of,Alliance 90/The Greens
Q103336,knows language,German
Q103336,native language,German
Q103336,occupation,politician
Q103336,place of birth,Lübbecke
Q103336,sex,female
Q1033589,date of birth,1815-04-08
Q1033589,date of death,1889-03-16
Q1033589,knows language,French
Q1033589,native language,French
Q1033589,occupation,literary critic
Q1033589,occupation,politician
Q1033589,occupation,theologian
Q1033589,place of birth,Paris
Q1033589,place of death,Versailles
Q1033589,sex,male
Q1033654,date of birth,1990-06-22
Q1033654,occupation,association football player
Q1033654,place of birth,Mönchengladbach
Q1033654,sex,female
Q103383,date of birth,1940-01-24
Q103383,is member of,Christian Social Union of Bavaria
Q103383,knows language,German
Q103383,occupation,farmer
Q103383,occupation,politician
Q103383,sex,male
Q1033917,alma mater,American University of Beirut
Q1033917,date of birth,1919-01-01
Q1033917,date of death,1971-11-28
Q1033917,occupation,diplomat
Q1033917,occupation,politician
Q1033917,place of birth,Irbid
Q1033917,place of death,Cairo
Q1033917,religion,Islam
Q1033917,sex,male
Q1034113,date of birth,1800-03-18
Q1034113,date of death,1854-03-03
Q1034113,knows language,English
Q1034113,occupation,actor
Q1034113,occupation,composer
Q1034113,place of birth,Ennis
Q1034113,sex,female
Q1034113,spouse,Hector Berlioz
Q103472,alma mater,FernUniversität Hagen
Q103472,date of birth,1964-06-01
Q103472,is member of,Alliance 90/The Greens
Q103472,knows language,German
Q103472,native language,German
Q103472,occupation,politician
Q103472,place of birth,Hamburg
Q103472,sex,female
Q10353346,is located in,Republic of China (1912–1949)
Q103542,date of birth,1875-01-01
Q103542,date of death,1945-01-01
Q103542,is member of,Social Democratic Party of Germany
Q103542,knows language,German
Q103542,occupation,politician
Q103542,place of birth,Hildesheim
Q103542,place of death,Bergen-Belsen concentration camp
Q103542,sex,male
Q103591,alma mater,Newnham College
Q103591,alma mater,University of Cambridge
Q103591,alma mater,University of Melbourne
Q103591,alma mater,University of Sydney
Q103591,alma mater,University of Warwick
Q103591,date of birth,1939-01-01
Q103591,knows language,English
Q103591,occupation,actor
Q103591,occupation,broadcaster
Q103591,occupation,critic
Q103591,occupation,essayist
Q103591,occupation,feminist
Q103591,occupation,journalist
Q103591,occupation,professor
Q103591,occupation,screenwriter
Q103591,occupation,writer
Q103591,place of birth,Melbourne
Q103591,sex,female
Q103619,date of birth,1846-04-02
Q103619,date of death,1898-06-03
Q103619,is member of,Social Democratic Party of Germany
Q103619,occupation,editor
Q103619,occupation,journalist
Q103619,occupation,trade unionist
Q103619,place of birth,Cottbus
Q103619,place of death,Milwaukee
Q103619,sex,male
Q103646,alma mater,Desilu Productions
Q103646,alma mater,John Burroughs High School
Q103646,alma mater,University of Southern California
Q103646,alma mater,USC School of Cinematic Arts
Q103646,date of birth,1954-03-01
Q103646,knows language,English
Q103646,occupation,actor
Q103646,occupation,film actor
Q103646,occupation,film director
Q103646,occupation,film producer
Q103646,occupation,screenwriter
Q103646,occupation,television actor
Q103646,occupation,television director
Q103646,occupation,voice actor
Q103646,place of birth,Duncan
Q103646,sex,male
Q1037071,alma mater,Carnegie Mellon University
Q1037071,alma mater,Duquesne University
Q1037071,date of birth,1921-03-09
Q1037071,date of death,1978-01-18
Q1037071,occupation,actor
Q1037071,occupation,disc jockey
Q1037071,occupation,film actor
Q1037071,occupation,stage actor
Q1037071,occupation,television actor
Q1037071,place of birth,Pittsburgh
Q1037071,place of death,Los Angeles
Q1037071,sex,male
Q103711,date of birth,1805-09-20
Q103711,date of death,1871-04-05
Q103711,occupation,entrepreneur
Q103711,occupation,politician
Q103711,place of birth,Annaberg-Buchholz
Q103711,place of death,Dresden
Q103711,sex,male
Q103740,date of birth,1951-06-09
Q103740,is member of,Die Linke
Q103740,knows language,German
Q103740,native language,German
Q103740,occupation,journalist
Q103740,occupation,politician
Q103740,occupation,writer
Q103740,place of birth,Hamburg
Q103740,sex,female
Q1037660,date of birth,1801-11-10
Q1037660,date of death,1852-12-28
Q1037660,occupation,historian
Q1037660,occupation,jurist
Q1037660,occupation,opinion journalist
Q1037660,occupation,politician
Q1037660,occupation,university teacher
Q1037660,place of birth,Gdańsk
Q1037660,place of death,Vienna
Q1037660,sex,male
Q1037727,date of birth,1820-10-23
Q1037727,date of death,1880-01-14
Q1037727,knows language,German
Q1037727,occupation,politician
Q1037727,place of birth,Rixheim
Q1037727,place of death,Aarau
Q1037727,sex,male
Q103774,date of birth,1920-04-07
Q103774,date of death,2012-12-11
Q103774,knows language,English
Q103774,occupation,composer
Q103774,occupation,film director
Q103774,occupation,film score composer
Q103774,occupation,musician
Q103774,occupation,politician
Q103774,place of birth,Varanasi
Q103774,place of death,San Diego
Q103774,religion,Hinduism
Q103774,sex,male
Q103774,spouse,Annapurna Devi
Q1037793,date of birth,1846-03-15
Q1037793,date of death,1919-04-22
Q1037793,occupation,politician
Q1037793,place of birth,Celldömölk
Q1037793,place of death,Budapest
Q1037793,sex,male
Q1037794,date of birth,1873-10-06
Q1037794,date of death,1919-04-22
Q1037794,occupation,politician
Q1037794,occupation,Secretary of State
Q1037794,place of birth,Buda
Q1037794,place of death,Budapest
Q1037794,sex,male
Q103784,alma mater,British Columbia
Q103784,alma mater,London Academy of Music and Dramatic Art
Q103784,alma mater,University of Toronto
Q103784,alma mater,Victoria College
Q103784,alma mater,Victoria University
Q103784,date of birth,1935-07-17
Q103784,knows language,English
Q103784,occupation,actor
Q103784,occupation,character actor
Q103784,occupation,film actor
Q103784,occupation,film producer
Q103784,occupation,peace activist
Q103784,occupation,spokesperson
Q103784,occupation,stage actor
Q103784,occupation,voice actor
Q103784,place of birth,Saint John
Q103784,sex,male
Q103784,spouse,Francine Racette
Q103784,work started,1963-01-01
Q10379938,date of birth,1963-03-29
Q10379938,occupation,association football manager
Q10379938,occupation,association football player
Q10379938,occupation,futsal player
Q10379938,place of birth,St. Louis
Q10379938,sex,male
Q10382332,date of birth,1988-11-27
Q10382332,occupation,engineer
Q10382332,occupation,racing driver
Q10382332,place of birth,Lorena, São Paulo
Q10382332,sex,male
Q10383822,date of birth,1970-06-04
Q10383822,occupation,motorcycle racer
Q10383822,sex,male
Q103846,date of birth,1890-10-02
Q103846,date of death,1977-08-19
Q103846,is member of,Democratic Party
Q103846,knows language,English
Q103846,occupation,comedian
Q103846,occupation,film actor
Q103846,occupation,radio personality
Q103846,occupation,stage actor
Q103846,occupation,television actor
Q103846,place of birth,Manhattan
Q103846,place of death,Cedars-Sinai Medical Center
Q103846,religion,Judaism
Q103846,sex,male
Q103846,spouse,Eden Hartford
Q1038496,date of birth,1695-09-05
Q1038496,date of death,1770-01-07
Q1038496,is member of,Hats
Q1038496,knows language,Swedish
Q1038496,occupation,art collector
Q1038496,occupation,diplomat
Q1038496,occupation,politician
Q1038496,occupation,writer
Q1038496,place of birth,Stockholm
Q1038496,place of death,Åkerö Castle
Q1038496,sex,male
Q1038496,spouse,Ulla Tessin
Q103855,alma mater,University of Jena
Q103855,date of birth,1964-07-23
Q103855,is member of,Free Democratic Party
Q103855,knows language,German
Q103855,native language,German
Q103855,occupation,politician
Q103855,place of birth,Bad Langensalza
Q103855,sex,male
Q103866,date of birth,1971-03-02
Q103866,date of death,2011-10-09
Q103866,is member of,Alliance 90/The Greens
Q103866,knows language,German
Q103866,native language,German
Q103866,occupation,politician
Q103866,place of birth,Leer
Q103866,sex,male
Q103876,alma mater,Royal Academy of Dramatic Art
Q103876,date of birth,1932-08-02
Q103876,date of death,2013-12-14
Q103876,knows language,English
Q103876,occupation,actor
Q103876,occupation,film actor
Q103876,occupation,film director
Q103876,occupation,film producer
Q103876,occupation,stage actor
Q103876,occupation,voice actor
Q103876,place of birth,Connemara
Q103876,place of death,Wellington Hospital, London
Q103876,religion,Roman Catholic
Q103876,sex,male
Q103876,spouse,Siân Phillips
Q103876,work started,1954-01-01
Q103894,date of birth,1914-04-02
Q103894,date of death,2000-08-05
Q103894,knows language,English
Q103894,occupation,autobiographer
Q103894,occupation,character actor
Q103894,occupation,film actor
Q103894,occupation,screenwriter
Q103894,occupation,stage actor
Q103894,place of birth,Marylebone
Q103894,place of death,Midhurst
Q103894,religion,Catholic Church
Q103894,sex,male
Q103894,spouse,Merula Salaman
Q103894,work started,1934-01-01
Q10390,alma mater,Episcopal High School
Q10390,alma mater,National War College
Q10390,alma mater,primary education
Q10390,alma mater,United States Naval Academy
Q10390,date of birth,1936-08-29
Q10390,is member of,Republican Party
Q10390,knows language,English
Q10390,native language,English
Q10390,occupation,author
Q10390,occupation,autobiographer
Q10390,occupation,aviator
Q10390,occupation,fighter pilot
Q10390,occupation,navy officer
Q10390,occupation,politician
Q10390,occupation,screenwriter
Q10390,occupation,statesperson
Q10390,occupation,television presenter
Q10390,occupation,writer
Q10390,place of birth,Coco Solo
Q10390,religion,Protestantism
Q10390,sex,male
Q10390,spouse,Cindy McCain
Q1039338,date of birth,1883-12-17
Q1039338,date of death,1950-02-15
Q1039338,knows language,Spanish
Q1039338,occupation,association football player
Q1039338,occupation,businessperson
Q1039338,place of birth,Madrid
Q1039338,place of death,Saint-Loubès
Q1039338,sex,male
Q103946,alma mater,Harbord Collegiate Institute
Q103946,alma mater,John G. Althouse Middle School
Q103946,alma mater,Malvern Collegiate Institute
Q103946,alma mater,Martingrove Collegiate Institute
Q103946,alma mater,Regina Mundi Catholic College
Q103946,alma mater,Silverthorn Collegiate Institute
Q103946,alma mater,Sir Frederick Banting Secondary School
Q103946,alma mater,St. Andrews College
Q103946,date of birth,1966-12-21
Q103946,occupation,actor
Q103946,occupation,film actor
Q103946,occupation,film director
Q103946,occupation,film producer
Q103946,occupation,songwriter
Q103946,occupation,television actor
Q103946,occupation,television director
Q103946,occupation,television producer
Q103946,occupation,voice actor
Q103946,place of birth,London
Q103946,sex,male
Q103946,work started,1983-01-01
Q103949,date of birth,1895-10-04
Q103949,date of death,1966-02-01
Q103949,knows language,English
Q103949,occupation,comedian
Q103949,occupation,film actor
Q103949,occupation,film director
Q103949,occupation,film editor
Q103949,occupation,film producer
Q103949,occupation,mime artist
Q103949,occupation,screenwriter
Q103949,occupation,stage actor
Q103949,occupation,stunt performer
Q103949,occupation,television actor
Q103949,occupation,writer
Q103949,place of birth,Piqua
Q103949,place of death,Woodland Hills
Q103949,sex,male
Q103949,spouse,Natalie Talmadge
Q103949,work started,1917-01-01
Q103954,date of birth,1708-01-01
Q103954,date of death,1784-01-01
Q103954,occupation,politician
Q103954,place of birth,Tamsel
Q103954,place of death,Berlin
Q103954,sex,female
Q103961,date of birth,1905-05-13
Q103961,date of death,1985-07-26
Q103961,knows language,German
Q103961,occupation,actor
Q103961,occupation,film actor
Q103961,occupation,voice actor
Q103961,place of birth,Berlin
Q103961,place of death,Vienna
Q103961,sex,male
Q1039717,alma mater,Chuo University
Q1039717,alma mater,Osaka University
Q1039717,date of birth,1944-02-05
Q1039717,occupation,perennial candidate
Q1039717,occupation,politician
Q1039717,place of birth,Ginowan
Q1039717,religion,Protestantism
Q1039717,sex,male
Q1039826,occupation,
Q104000,alma mater,American Academy of Dramatic Arts
Q104000,date of birth,1924-09-16
Q104000,date of death,2014-08-12
Q104000,is member of,Democratic Party
Q104000,knows language,English
Q104000,occupation,film actor
Q104000,occupation,model
Q104000,occupation,spokesperson
Q104000,occupation,stage actor
Q104000,occupation,voice actor
Q104000,occupation,writer
Q104000,place of birth,New York City
Q104000,place of death,New York City
Q104000,sex,female
Q104000,spouse,Humphrey Bogart
Q104000,spouse,Jason Robards
Q104000,work started,1944-01-01
Q104027,alma mater,American Academy of Dramatic Arts
Q104027,alma mater,St. Lawrence University
